  DATE    T-ini  T-end  %SUN   %CLOU  %GOOD  %MOD   %BAD   OBS
19980214  11.50  20.40  94.43   5.57  52.01  22.97  19.45   1
19980215  11.39  21.21  99.69   0.31  63.58  28.06   8.05   1
19980216  11.38  19.44  99.11   0.89  70.39  23.03   5.69   1
19980217  12.80  17.67  99.75   0.25  90.71   8.77   0.27   1
19980218  11.83  19.29  92.23   7.77  46.45  23.64  22.13   1
19980219   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980220  15.46  20.83  99.75   0.25  85.01  13.43   1.31   1
19980221   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980222  11.89  15.50  11.41  88.59   0.21   0.51  10.70   1
19980223  12.38  20.26  73.25  26.75  29.70   0.69  42.86   1
19980224  11.65  19.93  91.19   8.81  79.46   5.12   6.61   1
19980225  11.53  21.18  94.74   5.26  88.75   2.62   3.37   1
19980226  11.14  20.60  55.31  44.69  17.54  16.01  21.75   1
19980227  11.26  21.06  99.00   1.00  84.94  12.65   1.41   1
19980228  11.75  21.02  99.87   0.13  82.43  17.39   0.06   1
19980301  11.84  21.52  99.79   0.21  73.85  20.24   5.70   1
19980302  11.42  20.99  61.69  38.31  10.19   3.32  48.18   1
19980303  11.56  20.49  74.72  25.28   7.39  23.25  44.08   1
19980304  11.56  17.46  96.37   3.63  34.43  36.38  25.56   1
19980305  11.65  15.80  85.29  14.71   0.00  10.51  74.79   1
19980306  11.81  15.42  46.62  53.38   0.00   0.00  46.62   1
19980307   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980308   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980309   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980310   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980311  13.69  20.31  97.25   2.75  76.37   6.91  13.97   1
19980312  11.34  13.81  54.94  45.06   0.00  13.11  41.83   1
19980313  11.00  17.56  82.02  17.98  30.13  28.72  23.17   1
19980314   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980315  14.91  19.45  88.83  11.17  72.31   4.48  12.03   1
19980316   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980317   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980318  11.36  11.84   0.00 100.00   0.00   0.00   0.00   1
19980319   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980320  11.23  13.24  74.72  25.28   0.11  38.93  35.67   1
19980321  11.20  19.95  94.31   5.69  63.92  18.09  12.31   1
19980322   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980323  11.03  16.18  83.87  16.13  12.16   6.03  65.69   1
19980324   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980325  11.23  18.01  83.24  16.76  23.69  30.21  29.34   1
19980326  11.13  14.79  43.00  57.00   0.00   0.00  43.00   1
19980327  11.96  21.10  99.33   0.67  91.69   6.93   0.70   1
19980328  11.66  21.08  95.32   4.68   3.61  59.27  32.43   1
19980329  12.14  14.47   0.00 100.00   0.00   0.00   0.00   1
19980330   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980331   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980401  11.87  20.37  91.05   8.95  26.18  42.20  22.67   1
19980402  11.27  20.66  94.04   5.96   0.04  67.39  26.61   1
19980403  15.51  18.21  99.56   0.44  31.45  17.54  50.56   1
19980404  11.56  18.39  78.75  21.25   2.25  18.89  57.61   1
19980405  12.03  14.65  25.04  74.96   0.37   0.04  24.63   1
19980406  11.55  13.55  91.41   8.59  65.67  24.52   1.22   1
19980407  12.30  20.82  69.50  30.50   0.52   3.08  65.90   1
19980408  11.26  11.75   0.00 100.00   0.00   0.00   0.00   1
19980409   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980410   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980411  11.69  13.50  94.25   5.75  68.56   8.39  17.30   1
19980412  11.29  14.31  27.40  72.60  26.62   0.39   0.39   1
19980413  11.29  13.09  29.59  70.41   0.03   1.95  27.61   1
19980414  12.01  15.70  50.58  49.42  11.48   0.82  38.28   1
19980415  11.81  20.70  76.10  23.90  39.38   0.10  36.61   1
19980416  12.61  21.13  43.46  56.54  40.94   1.07   1.46   1
19980417  11.80  21.33  95.72   4.28  79.54   0.45  15.73   1
19980418  11.81  20.61  95.63   4.37  49.91  12.89  32.83   1
19980419  12.00  15.24  70.48  29.52   0.10   0.13  70.25   1
19980420  12.08  19.68  81.14  18.86  44.84   9.77  26.53   1
19980421  11.81  13.58  87.56  12.44  22.66   8.78  56.11   1
19980422  14.39  16.62  99.53   0.47  98.90   0.44   0.19   1
19980423  12.00  19.39  99.31   0.69  94.57   2.18   2.56   1
19980424  12.73  17.21  67.97  32.03  18.29   9.25  40.43   1
19980425  12.43  14.27  50.26  49.74   0.00   7.92  42.34   1
19980426  12.81  17.01  85.90  14.10  53.94   4.20  27.75   1
19980427  11.73  20.38  93.52   6.48  91.93   0.04   1.55   1
19980428  11.84  18.67  63.71  36.29  16.87   4.64  42.20   1
19980429  11.72  20.53  71.56  28.44   0.00   0.47  71.09   1
19980430  12.66  20.05  92.39   7.61  54.84  12.15  25.40   1
19980501  11.74  15.11  83.19  16.81  80.01   3.09   0.08   1
19980502   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980503   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980504   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980505   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980506   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980507  11.90  19.87  78.63  21.37  70.31   2.42   5.90   1
19980508  12.03  17.58  70.23  29.77  42.02   0.01  28.20   1
19980509  11.95  14.59  83.36  16.64   0.39  28.55  54.43   1
19980510  11.74  13.86  14.67  85.33   0.00   0.00  14.67   1
19980511  12.04  15.30  74.03  25.97  73.43   0.15   0.44   1
19980512  11.76  17.62  93.45   6.55  18.46   8.50  66.49   1
19980513  11.78  18.58  94.99   5.01  90.44   4.55   0.00   1
19980514   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980515  11.93  20.34  94.88   5.12  92.65   0.68   1.55   1
19980516  14.10  20.00  99.53   0.47  99.45   0.00   0.08   1
19980517  12.12  20.33  87.53  12.47  87.42   0.00   0.10   1
19980518  11.98  20.82  96.76   3.24  37.32   2.65  56.79   1
19980519  12.24  20.31  79.17  20.83   1.44   0.09  77.63   1
19980520  12.23  19.88  56.65  43.35   1.22   0.67  54.77   1
19980521   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980522  12.31  20.81  96.27   3.73  34.84   1.65  59.78   1
19980523  12.97  19.90  56.88  43.12  18.43   8.46  29.99   1
19980524  12.47  20.83  40.18  59.82   0.00  24.01  16.17   1
19980525  12.31  20.40  63.19  36.81  44.70   4.38  14.11   1
19980526  12.66  20.65  99.81   0.19  90.30   4.90   4.60   1
19980527  12.10  15.64  92.02   7.98   0.00  61.46  30.56   1
19980528  12.16  20.83  94.65   5.35  83.04   3.63   7.98   1
19980529  12.02  20.64  91.72   8.28  91.63   0.01   0.08   1
19980530  12.12  20.66  76.76  23.24   4.13   2.57  70.06   1
19980531  12.30  20.84  81.44  18.56  62.54  11.02   7.88   1
19980601  12.31  20.69  97.90   2.10  68.79   4.85  24.26   1
19980602  12.99  19.31  89.80  10.20   0.02   0.00  89.78   1
19980603  12.05  19.94  93.56   6.44  93.49   0.02   0.05   1
19980604  15.41  18.90  99.43   0.57  99.29   0.00   0.14   1
19980605   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980606   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980607  12.08  19.60  47.04  52.96  43.41   0.24   3.39   1
19980608  12.07  14.96  49.59  50.41  30.97   1.40  17.22   1
19980609  12.09  17.44  72.37  27.63  21.18   4.89  46.30   1
19980610  12.21  20.17  90.55   9.45  79.81   6.89   3.85   1
19980611  12.12  20.45  85.41  14.59  22.95  10.46  52.00   1
19980612  12.11  20.46  89.24  10.76  30.14  12.17  46.93   1
19980613   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980614  12.14  20.47  43.00  57.00  16.05   5.17  21.78   1
19980615  16.35  20.38  98.10   1.90  92.33   2.66   3.11   1
19980616  12.25  18.48  82.96  17.04  30.53  18.56  33.87   1
19980617  13.48  20.40  66.10  33.90  32.89  11.55  21.66   1
19980618  14.63  20.22   5.53  94.47   0.83   1.10   3.60   1
19980619  12.16  20.40  58.87  41.13  20.59  13.70  24.58   1
19980620  12.39  20.40  95.38   4.62  94.19   0.24   0.95   1
19980621  12.90  17.60  65.89  34.11  19.23   4.16  42.50   1
19980622   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980623   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980624  12.31  20.42  96.74   3.26  94.40   2.31   0.03   1
19980625  12.24  20.42  98.27   1.73  98.26   0.00   0.02   1
19980626  12.25  20.43  91.98   8.02  63.96  12.44  15.59   1
19980627  12.42  19.92  74.89  25.11   3.45   2.62  68.82   1
19980628  12.22  20.12  95.68   4.32  68.07  16.98  10.64   1
19980629  12.47  16.13   0.00 100.00   0.00   0.00   0.00   1
19980630  12.57  20.52  84.69  15.31  50.82  16.45  17.42   1
19980701   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980702   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980703   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980704   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980705   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980706   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980707   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980708   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980709   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980710   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980711   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980712   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980713   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980714   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980715   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980716   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980717   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980718   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980719   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980720   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980721   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980722   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980723   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980724   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980725   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980726   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980727   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980728   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980729   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980720   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980731   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980801  13.19  17.08  96.56   3.44  86.82   1.33   8.41   1
19980802  11.91  14.72   3.01  96.99   0.00   0.42   2.58   1
19980803  12.70  18.21  87.28  12.72   1.97   3.81  81.49   1
19980804   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980805  15.16  18.53  93.41   6.59  34.22   1.94  57.24   1
19980806  12.63  17.05   0.00 100.00   0.00   0.00   0.00   1
19980807  12.45  21.31  79.13  20.87  35.43   2.03  41.68   1
19980808  12.24  15.49  91.19   8.81  49.41  17.54  24.24   1
19980809  12.53  17.60  83.25  16.75   0.78  17.57  64.90   1
19980810  12.49  19.10  56.37  43.63   5.16  16.13  35.07   1
19980811  12.50  20.45  32.27  67.73   0.00   1.20  31.07   1
19980812  11.77  19.33  97.00   3.00   8.45  57.16  31.40   1
19980813  12.57  20.28  99.69   0.31   0.00   0.00  99.69   1
19980814  12.65  19.89  76.17  23.83  46.78  17.21  12.17   1
19980815  11.89  19.78  23.84  76.16   3.76   4.38  15.70   1
19980816  11.65  12.70  56.18  43.82  27.40   5.42  23.36   1
19980817  12.32  20.22  96.76   3.24  10.28  53.96  32.51   1
19980818  11.90  20.50  99.03   0.97  58.30  27.11  13.62   1
19980819  13.09  20.45  80.01  19.99  22.75   7.82  49.45   1
19980820   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980821  12.68  20.10  99.76   0.24   0.00   0.28  99.48   1
19980822  13.01  20.58  99.77   0.23   3.74  42.97  53.05   1
19980823  12.42  20.16  84.30  15.70  50.63   1.31  32.36   1
19980824  12.76  16.32  99.40   0.60   0.00  38.95  60.45   1
19980825  12.55  19.30  99.56   0.44  71.33  28.11   0.12   1
19980826  12.99  19.81  99.78   0.22  99.71   0.01   0.07   1
19980827  11.92  18.38  50.28  49.72   3.95   2.57  43.76   1
19980828  11.79  20.53  99.80   0.20  97.91   0.27   1.63   1
19980829  12.56  20.16  98.04   1.96   0.00  45.55  52.49   1
19980830  11.29  19.42  75.13  24.87  37.79   4.19  33.15   1
19980831  12.15  18.15  90.33   9.67  10.57  16.04  63.73   1
19980901   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980902  11.73  21.13  92.15   7.85   0.00   0.00  92.15   1
19980903  11.59  21.04  63.50  36.50  17.54   5.07  40.89   1
19980904  11.72  15.02  42.33  57.67   0.00   6.47  35.85   1
19980905  11.57  19.72  64.61  35.39  19.55  20.13  24.93   1
19980906  11.58  19.85  90.49   9.51  57.44  27.04   6.00   1
19980907  11.85  16.26   0.00 100.00   0.00   0.00   0.00   1
19980908  11.49  17.50  83.93  16.07  49.51  10.00  24.42   1
19980909  11.36  19.21  96.83   3.17  57.33   9.92  29.58   1
19980910  12.81  15.39  14.79  85.21   0.00   0.00  14.79   1
19980911  11.46  15.53  33.42  66.58   0.00   0.00  33.42   1
19980912   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980913  14.60  20.43  91.86   8.14   8.85  70.77  12.23   1
19980914  11.40  18.90  97.33   2.67  74.92   4.56  17.86   1
19980915  11.94  20.68  99.75   0.25  88.05   9.80   1.90   1
19980916  11.66  17.45  65.88  34.12   0.00   1.14  64.73   1
19980917   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980918   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980919  14.54  21.03  99.68   0.32  79.92  18.79   0.97   1
19980920  11.72  20.72  99.89   0.11  92.07   5.78   2.05   1
19980921  11.47  17.95  99.68   0.32  70.48   3.15  26.05   1
19980922  11.15  13.19  98.65   1.35  98.38   0.07   0.20   1
19980923  11.29  16.96  90.91   9.09   1.89  35.24  53.78   1
19980924  10.76  19.65  92.00   8.00  60.88  22.14   8.97   1
19980925  11.30  13.13  22.38  77.62   0.00   0.00  22.38   1
19980926   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19980927  13.72  17.88  94.47   5.53  78.78   1.47  14.23   1
19980928  10.79  19.38  95.84   4.16  71.06  15.35   9.43   1
19980929  10.66  20.90  95.51   4.49  88.19   5.64   1.67   1
19980930  10.88  19.69  98.45   1.55  78.88  16.14   3.43   1
19981001   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981002  10.92  21.21  85.16  14.84  38.08  33.48  13.60   1
19981003  10.98  17.12  86.62  13.38  38.18  34.59  13.85   1
19981004  11.01  20.92  99.27   0.73  88.61   5.97   4.68   1
19981005  11.08  21.17  87.74  12.26  15.28  47.73  24.72   1
19981006  11.16  20.91  99.60   0.40   0.04  36.15  63.42   1
19981007  11.37  21.07  99.10   0.90  24.90  40.73  33.47   1
19981008  11.39  19.08  99.81   0.19   1.20  52.77  45.84   1
19981009  12.61  19.26  99.67   0.33   0.00   5.01  94.66   1
19981010  11.82  21.03  99.78   0.22  76.66  20.43   2.69   1
19981011  11.57  20.06  99.87   0.13  94.52   5.08   0.26   1
19981012  11.91  16.00  55.83  44.17   0.00   0.00  55.83   1
19981013  12.44  15.61  70.76  29.24   0.00   2.98  67.78   1
19981014  11.01  20.36  98.69   1.31   7.96  69.08  21.66   1
19981015  11.79  19.23  94.53   5.47  15.12  63.87  15.55   1
19981016  11.39  21.13  99.53   0.47   0.80  64.88  33.86   1
19981017  10.81  20.58  96.56   3.44   0.01  15.09  81.46   1
19981018  11.48  20.59  96.02   3.98  63.34  23.99   8.68   1
19981019  11.05  19.98  97.90   2.10  81.91  13.54   2.44   1
19981020  10.89  18.00  97.28   2.72   0.00  47.34  49.94   1
19981021  11.29  18.15  94.42   5.58   0.00  33.31  61.11   1
19981022  10.87  14.40  97.01   2.99  16.98  57.17  22.85   1
19981023  10.25  15.40  89.62  10.38   0.00   0.00  89.62   1
19981024  10.35  17.95  93.45   6.55  12.56  31.37  49.51   1
19981025  10.19  17.34  89.27  10.73   3.27  33.72  52.27   1
19981026  10.25  17.57  94.25   5.75  39.18  34.30  20.77   1
19981027  10.43  21.20  96.66   3.34   0.75  41.93  53.98   1
19981028  10.72  20.21  69.43  30.57   6.93   2.16  60.34   1
19981029  11.06  20.62  88.96  11.04   0.00   0.00  88.96   1
19981030  11.31  14.38  92.48   7.52   0.00   0.00  92.48   1
19981031  15.23  17.33  66.51  33.49   0.00   0.00  66.51   1
19981101  13.18  15.60  76.56  23.44   0.05  36.36  40.15   1
19981102  10.51  21.36  98.67   1.33   0.91  68.42  29.33   1
19981103  10.39  20.66  98.12   1.88  67.43  14.15  16.55   1
19981104  11.69  20.31  99.84   0.16  69.48  17.56  12.80   1
19981105  12.12  18.24  81.30  18.70   0.00   2.11  79.19   1
19981106  11.22  18.01  83.90  16.10  28.47  49.50   5.93   1
19981107  11.69  18.21  99.87   0.13  91.89   2.33   5.65   1
19981108  11.35  15.12 100.00   0.00  81.87   3.18  14.95   1
19981109  11.06  18.60  99.96   0.04  62.74  22.23  14.98   1
19981110  11.46  18.95  99.85   0.15  92.15   7.63   0.07   1
19981111  10.35  17.23  99.79   0.21  64.69  27.14   7.96   1
19981112  11.04  18.44  99.81   0.19  99.40   0.35   0.06   1
19981113   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981114   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981115   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981116   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981117   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981118   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981119  13.99  17.05  99.55   0.45  99.37   0.06   0.12   1
19981120  10.08  16.89  94.98   5.02   0.00  27.28  67.70   1
19981121  10.01  16.89  98.87   1.13  90.03   5.37   3.47   1
19981122  10.54  16.90  96.18   3.82   0.00   5.70  90.48   1
19981123  10.10  16.90  99.97   0.03  57.38  34.98   7.60   1
19981124  10.23  13.63  85.35  14.65   0.00   0.00  85.35   1
19981125  11.88  16.30  99.64   0.36  99.25   0.24   0.15   1
19981126  10.44  17.10  99.83   0.17  49.59  33.93  16.31   1
19981127  10.47  15.75  99.90   0.10  12.58  63.62  23.70   1
19981128  10.73  16.11  77.85  22.15   0.00   0.00  77.85   1
19981129  10.73  16.13  99.84   0.16   0.00   0.00  99.84   1
19981130  10.52  15.74  97.20   2.80   1.00  27.73  68.48   1
19981201   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981202  13.04  15.89  20.41  79.59   0.00  18.24   2.17   1
19981203  11.63  15.65  35.82  64.18   0.00   0.00  35.82   1
19981204   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
19981205  10.98  16.38  90.30   9.70  36.55  22.79  30.96   1
19981206  10.62  21.65  47.61  52.39  30.22   8.68   8.71   1
19981207  10.00  16.40  98.69   1.31  74.13  23.82   0.74   1
19981208  13.71  16.17  98.81   1.19  93.86   1.29   3.66   1
19981209  10.78  16.17  99.73   0.27   0.00   0.00  99.73   1
19981210  10.80  16.18  99.90   0.10   0.00   2.22  97.68   1
19981211  12.83  16.19  99.78   0.22   0.05   3.62  96.11   1
19981212  12.56  15.46  98.98   1.02   0.02  34.44  64.52   1
19981213  12.56  16.11  99.82   0.18  72.81  26.96   0.05   1
19981214  10.57  14.64  81.67  18.33   1.67  19.70  60.31   1
19981215  12.37  16.22  99.57   0.43  97.21   1.85   0.51   1
